# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 512000.00000000035
  553 11.05 0.149158 0.00610786
  554 11.07 0.151192 0.00619119
  555 11.09 0.149589 0.00612553
  556 11.11 0.148785 0.00609263
  557 11.13 0.149355 0.00611595
  558 11.15 0.149825 0.0061352
  559 11.17 0.150335 0.00615606
  560 11.19 0.151701 0.006212
  561 11.21 0.149584 0.00612531
  562 11.23 0.149046 0.0061033
  563 11.25 0.149545 0.00612373
  564 11.27 0.150224 0.00615156
  565 11.29 0.150924 0.00618018
  566 11.31 0.149984 0.00614173
  567 11.33 0.150476 0.00616183
  568 11.35 0.151561 0.0062063
  569 11.37 0.15144 0.00620135
  570 11.39 0.152374 0.00623958
  571 11.41 0.15086 0.00617758
  572 11.43 0.152291 0.00623618
  573 11.45 0.152375 0.00623962
  574 11.47 0.151834 0.00621746
  575 11.49 0.150799 0.00617508
  576 11.51 0.149362 0.00611624
  577 11.53 0.150027 0.00614345
  578 11.55 0.150293 0.00615434
  579 11.57 0.149966 0.00614095
  580 11.59 0.150906 0.00617946
  581 11.61 0.151452 0.0062018
  582 11.63 0.151798 0.00621601
  583 11.65 0.150617 0.00616763
  584 11.67 0.151274 0.00619451
  585 11.69 0.148635 0.00608647
  586 11.71 0.148607 0.0060853
  587 11.73 0.15009 0.00614603
  588 11.75 0.151001 0.00618335
  589 11.77 0.149818 0.00613491
  590 11.79 0.150933 0.00618055
  591 11.81 0.151053 0.00618546
  592 11.83 0.149579 0.00612514
  593 11.85 0.149071 0.0061043
  594 11.87 0.147872 0.00605522
  595 11.89 0.14845 0.00607891
  596 11.91 0.149 0.00610141
  597 11.93 0.149868 0.00613694
  598 11.95 0.149947 0.00614017
  599 11.97 0.152032 0.00622555
  600 11.99 0.15184 0.00621771
  601 12.01 0.150239 0.00615213
  602 12.03 0.151309 0.00619599
  603 12.05 0.150732 0.00617232
  604 12.07 0.148896 0.00609713
  605 12.09 0.148599 0.00608497
  606 12.11 0.149434 0.00611919
  607 12.13 0.150461 0.00616124
  608 12.15 0.148257 0.00607097
  609 12.17 0.148401 0.00607691
  610 12.19 0.147821 0.00605313
  611 12.21 0.14843 0.00607807
  612 12.23 0.150532 0.00616415
  613 12.25 0.14973 0.00613131
  614 12.27 0.149008 0.00610174
  615 12.29 0.146359 0.00599325
  616 12.31 0.146978 0.00601863
  617 12.33 0.148073 0.00606343
  618 12.35 0.148482 0.00608018
  619 12.37 0.148441 0.00607854
  620 12.39 0.14901 0.00610182
  621 12.41 0.149138 0.00610704
  622 12.43 0.147042 0.00602121
  623 12.45 0.148698 0.00608905
  624 12.47 0.149874 0.0061372
  625 12.49 0.149876 0.00613726
  626 12.51 0.149922 0.00613917
