# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 1024000.0000000013
  424 8.47 0.295426 0.0120974
  425 8.49 0.294673 0.0120666
  426 8.51 0.295387 0.0120958
  427 8.53 0.295318 0.012093
  428 8.55 0.296103 0.0121251
  429 8.57 0.295106 0.0120843
  430 8.59 0.295338 0.0120938
  431 8.61 0.297349 0.0121762
  432 8.63 0.297446 0.0121801
  433 8.65 0.294801 0.0120718
  434 8.67 0.293793 0.0120305
  435 8.69 0.297282 0.0121734
  436 8.71 0.297237 0.0121716
  437 8.73 0.297189 0.0121696
  438 8.75 0.297702 0.0121906
  439 8.77 0.296589 0.012145
  440 8.79 0.298909 0.01224
  441 8.81 0.296765 0.0121523
  442 8.83 0.297395 0.0121781
  443 8.85 0.296258 0.0121315
  444 8.87 0.29774 0.0121922
  445 8.89 0.293689 0.0120263
  446 8.91 0.295432 0.0120977
  447 8.93 0.297549 0.0121844
  448 8.95 0.296483 0.0121407
  449 8.97 0.295573 0.0121034
  450 8.99 0.295773 0.0121116
  451 9.01 0.297823 0.0121956
  452 9.03 0.294639 0.0120652
  453 9.05 0.297541 0.012184
  454 9.07 0.296833 0.012155
  455 9.09 0.295376 0.0120954
  456 9.11 0.296143 0.0121268
  457 9.13 0.296272 0.012132
  458 9.15 0.29587 0.0121156
  459 9.17 0.295214 0.0120887
  460 9.19 0.299318 0.0122568
  461 9.21 0.298974 0.0122427
  462 9.23 0.299515 0.0122648
  463 9.25 0.298693 0.0122312
  464 9.27 0.297455 0.0121805
  465 9.29 0.298551 0.0122254
  466 9.31 0.297791 0.0121942
  467 9.33 0.298769 0.0122343
  468 9.35 0.298503 0.0122234
  469 9.37 0.299451 0.0122622
  470 9.39 0.301798 0.0123584
  471 9.41 0.301332 0.0123393
  472 9.43 0.300379 0.0123003
  473 9.45 0.295957 0.0121192
  474 9.47 0.29775 0.0121926
  475 9.49 0.296372 0.0121362
  476 9.51 0.296306 0.0121334
  477 9.53 0.296336 0.0121347
  478 9.55 0.297152 0.0121681
  479 9.57 0.297379 0.0121774
  480 9.59 0.299627 0.0122695
  481 9.61 0.298313 0.0122156
  482 9.63 0.297491 0.012182
  483 9.65 0.297651 0.0121885
  484 9.67 0.299408 0.0122605
  485 9.69 0.300377 0.0123001
  486 9.71 0.30174 0.012356
  487 9.73 0.299762 0.012275
  488 9.75 0.299774 0.0122755
  489 9.77 0.301609 0.0123506
  490 9.79 0.300581 0.0123085
  491 9.81 0.300474 0.0123042
  492 9.83 0.301669 0.0123531
  493 9.85 0.301073 0.0123287
  494 9.87 0.302197 0.0123747
  495 9.89 0.303245 0.0124176
  496 9.91 0.302987 0.012407
  497 9.93 0.301515 0.0123468
  498 9.95 0.302953 0.0124057
  499 9.97 0.302072 0.0123696
  500 9.99 0.301812 0.0123589
  501 10.01 0.303992 0.0124482
  502 10.03 0.304087 0.0124521
  503 10.05 0.303691 0.0124358
  504 10.07 0.302257 0.0123771
  505 10.09 0.301228 0.012335
  506 10.11 0.301859 0.0123608
  507 10.13 0.304129 0.0124538
  508 10.15 0.30347 0.0124268
  509 10.17 0.302838 0.0124009
  510 10.19 0.304609 0.0124735
  511 10.21 0.305047 0.0124914
  512 10.23 0.304755 0.0124794
  513 10.25 0.305648 0.012516
  514 10.27 0.307365 0.0125863
  515 10.29 0.305995 0.0125302
  516 10.31 0.305323 0.0125027
  517 10.33 0.304699 0.0124772
  518 10.35 0.305459 0.0125082
  519 10.37 0.303077 0.0124107
  520 10.39 0.303239 0.0124174
  521 10.41 0.302429 0.0123842
  522 10.43 0.301981 0.0123659
  523 10.45 0.30295 0.0124055
  524 10.47 0.303707 0.0124365
  525 10.49 0.305259 0.0125001
  526 10.51 0.303115 0.0124123
  527 10.53 0.306303 0.0125428
  528 10.55 0.304148 0.0124546
  529 10.57 0.30429 0.0124604
  530 10.59 0.303474 0.012427
  531 10.61 0.304892 0.012485
  532 10.63 0.304242 0.0124584
  533 10.65 0.302701 0.0123953
  534 10.67 0.303447 0.0124259
  535 10.69 0.301951 0.0123646
  536 10.71 0.302879 0.0124026
  537 10.73 0.302786 0.0123988
  538 10.75 0.302046 0.0123685
  539 10.77 0.304342 0.0124625
  540 10.79 0.302842 0.0124011
  541 10.81 0.304821 0.0124821
  542 10.83 0.303736 0.0124377
  543 10.85 0.302108 0.0123711
  544 10.87 0.302566 0.0123898
  545 10.89 0.30434 0.0124624
  546 10.91 0.30274 0.0123969
  547 10.93 0.303207 0.012416
  548 10.95 0.302391 0.0123826
  549 10.97 0.2998 0.0122765
  550 10.99 0.300192 0.0122926
  551 11.01 0.302614 0.0123918
  552 11.03 0.302734 0.0123967
  553 11.05 0.302212 0.0123753
  554 11.07 0.299759 0.0122749
  555 11.09 0.301674 0.0123533
  556 11.11 0.304302 0.0124609
  557 11.13 0.304361 0.0124633
  558 11.15 0.304163 0.0124552
  559 11.17 0.302548 0.0123891
  560 11.19 0.300225 0.012294
  561 11.21 0.299378 0.0122593
  562 11.23 0.300092 0.0122885
  563 11.25 0.300619 0.0123101
  564 11.27 0.300543 0.012307
  565 11.29 0.299445 0.012262
  566 11.31 0.299812 0.012277
  567 11.33 0.300735 0.0123148
  568 11.35 0.299599 0.0122683
  569 11.37 0.29832 0.0122159
  570 11.39 0.300416 0.0123018
  571 11.41 0.302187 0.0123743
  572 11.43 0.300595 0.0123091
  573 11.45 0.30012 0.0122896
  574 11.47 0.301192 0.0123335
  575 11.49 0.300986 0.0123251
  576 11.51 0.301539 0.0123478
  577 11.53 0.299295 0.0122559
  578 11.55 0.300647 0.0123112
  579 11.57 0.301165 0.0123324
  580 11.59 0.300133 0.0122902
  581 11.61 0.300138 0.0122904
  582 11.63 0.298462 0.0122217
  583 11.65 0.297482 0.0121816
  584 11.67 0.297976 0.0122018
  585 11.69 0.300326 0.0122981
  586 11.71 0.300367 0.0122998
  587 11.73 0.299382 0.0122594
  588 11.75 0.301157 0.0123321
  589 11.77 0.299948 0.0122826
  590 11.79 0.297589 0.012186
  591 11.81 0.297311 0.0121746
  592 11.83 0.299641 0.01227
  593 11.85 0.298235 0.0122124
  594 11.87 0.297065 0.0121645
  595 11.89 0.296771 0.0121525
  596 11.91 0.298262 0.0122136
  597 11.93 0.296198 0.012129
  598 11.95 0.297039 0.0121635
  599 11.97 0.295757 0.012111
  600 11.99 0.297795 0.0121944
  601 12.01 0.297967 0.0122015
  602 12.03 0.300016 0.0122854
  603 12.05 0.298611 0.0122278
  604 12.07 0.299612 0.0122689
  605 12.09 0.299518 0.012265
  606 12.11 0.30018 0.0122921
  607 12.13 0.298582 0.0122267
  608 12.15 0.297744 0.0121923
  609 12.17 0.299311 0.0122565
  610 12.19 0.297901 0.0121988
  611 12.21 0.300168 0.0122916
  612 12.23 0.299531 0.0122655
  613 12.25 0.299277 0.0122551
  614 12.27 0.299244 0.0122538
  615 12.29 0.299272 0.0122549
  616 12.31 0.297446 0.0121801
  617 12.33 0.29833 0.0122163
  618 12.35 0.298409 0.0122196
  619 12.37 0.301047 0.0123276
  620 12.39 0.302807 0.0123997
  621 12.41 0.301458 0.0123444
  622 12.43 0.299989 0.0122843
  623 12.45 0.30083 0.0123187
  624 12.47 0.300905 0.0123218
  625 12.49 0.301536 0.0123476
  626 12.51 0.303528 0.0124292
  627 12.53 0.306366 0.0125454
  628 12.55 0.302613 0.0123917
  629 12.57 0.301366 0.0123407
  630 12.59 0.301695 0.0123541
  631 12.61 0.299435 0.0122616
  632 12.63 0.298454 0.0122214
  633 12.65 0.299555 0.0122665
  634 12.67 0.299379 0.0122593
  635 12.69 0.300555 0.0123074
  636 12.71 0.300716 0.012314
